----- 06-18-2015 03:07:59.294 	Story Started! -----
06-18-2015 04:04:10.493 	BEHAVIOR, PAUSE	Applaud	
06-18-2015 04:04:12.964 	0		
06-18-2015 04:04:13.078 	0		
06-18-2015 04:04:13.183 	BEHAVIOR	HelloEverybody	
06-18-2015 04:04:16.842 	SLIDE		
06-18-2015 04:04:17.025 	SPEECH		Wat ik doe, doe ik omdat ik een programma uitvoer.
06-18-2015 04:04:20.407 	PAUSE		
06-18-2015 04:04:20.713 	0		
06-18-2015 04:04:20.820 	BEHAVIOR, SPEECH	FirstMe	Ik zal jullie een klein beetje vertellen over hoe dat werkt.
06-18-2015 04:04:24.332 	0		
06-18-2015 04:04:24.449 	0		
06-18-2015 04:04:24.555 	BEHAVIOR	Twinkle	
06-18-2015 04:04:27.240 	BEHAVIOR	AllOn	
06-18-2015 04:04:27.864 	SLIDE		
06-18-2015 04:04:28.050 	SPEECH		\pau=1000\ 
06-18-2015 04:04:30.155 	0		
06-18-2015 04:04:30.262 	BEHAVIOR, SPEECH	HandOverLeft	Een computer kan mij instrukties geven via WiFi.
06-18-2015 04:04:33.719 	0		
06-18-2015 04:04:33.825 	BEHAVIOR	State	
06-18-2015 04:04:37.179 	0		
06-18-2015 04:04:37.289 	BEHAVIOR, SPEECH	RotatingCapisce	Dat is makkelijker dan een computer via een kabel aan mij vastmaken. 
06-18-2015 04:04:41.654 	0		
06-18-2015 04:04:41.760 	BEHAVIOR, SPEECH	You	Zelf kan ik ook wel rekenen hoor.
06-18-2015 04:04:45.338 	BEHAVIOR, SPEECH	Weigh	Maar niet zo goed als een grote computer.
06-18-2015 04:04:49.079 	BEHAVIOR, SPEECH	Propose	Die past niet in mijn hoofd.
06-18-2015 04:04:52.059 	BEHAVIOR	FromAToB	
06-18-2015 04:04:54.424 	0		
06-18-2015 04:04:54.532 	0		
06-18-2015 04:04:54.641 	BEHAVIOR	Twinkle	
06-18-2015 04:04:57.310 	BEHAVIOR	AllOn	
06-18-2015 04:04:57.976 	SLIDE		
06-18-2015 04:04:58.139 	PAUSE		
06-18-2015 04:04:59.246 	BEHAVIOR, SPEECH	Clap	Een makkelijke manier om mij instrukties te geven werkt met blokjes.
06-18-2015 04:05:03.461 	BEHAVIOR, SPEECH	Me	Elk blokje is een aparte instruktie die ik kan uitvoeren.
06-18-2015 04:05:07.294 	BEHAVIOR, SPEECH	SpreadBoth	Je kunt die blokjes achter elkaar plakken.
06-18-2015 04:05:09.960 	BEHAVIOR, SPEECH	FromAToB	We hebben al wat leuke instrukties voor jullie gemaakt waarmee je mij kunt programmeren.
06-18-2015 04:05:15.215 	BEHAVIOR, SPEECH	Propose	Dat kun je zometeen uitproberen.
06-18-2015 04:05:18.215 	BEHAVIOR	OneTheOther	
06-18-2015 04:05:22.016 	BEHAVIOR, SPEECH	HandOver	Als je alle instrukties aan elkaar geplakt hebt, dan kan ik ze voor je uitvoeren.
06-18-2015 04:05:27.152 	BEHAVIOR, SPEECH	PointRight	Maar laat me niet teveel bewegen he ?, dan val ik om!
06-18-2015 04:05:31.505 	0		
06-18-2015 04:05:31.609 	BEHAVIOR	ShowBody	
06-18-2015 04:05:35.457 	SLIDE		
06-18-2015 04:05:35.693 	SPEECH		Ik ben aan het einde van mijn verhaal. Dat was het al weer. Ik hoop dat je het leuk vond.
